hotel_id,title,score,stay_date,positive,negative
66,zona centrala intr-un oras istoric si cochet,10,aprilie 2025,"mic dejun variat, personal atent si amabil, curatenie impecabila, amplasare in centrul orasului, camera spatioasa cu mocheta, baie mare. parcarea se plateste, insa pretul este rezonabil si este f bine pazita. in jurul hotelului sunt f multe magazine cu lucruri de firma, iar la parter este cofetarie/patiserie cu terasa in fata hotelului. mi-a placut ca erau f multe flori pe drumul de la hotel spre Palatul Culturii.. am mers chiar inainte de Paste, a doua jumatate a lunii aprilie",ar fi fost dragut sa aiba balcon
66,Superb,9,aprilie 2025,"Amplasarea centrală, bunul gust cu care este mobilat, micul dejun, baia.",De data aceasta era foarte cald și am nimerit o cameră mai mică (in trecut a fost totul foarte bine și am avut camere foarte bune).
66,Excepţional,10,aprilie 2025,Totul !!!,
66,Foarte bine,8,aprilie 2025,Locatia,
66,Superb,9,aprilie 2025,Totul a fost conform asteptarilor,Mobilierul are nevoie de mici imbunatatiri
66,"Cu drag am venit la Hotel Select, cu drag o sa venim si in viitor...",10,aprilie 2025,Totul a foat perfect. De multi ani venim la Iasi si ne cazam la Select....acelasi standard.,Nu am numic de comentat
61,Excepţional,10,iunie 2025,Personalul foarte amabil,
61,excelent,10,mai 2025,foarte bine,
61,O experiență extrem de plăcută,10,mai 2025,"Am avut parte de o experiență extraordinară .Personalul a fost extrem de amabil și profesionist, iar serviciile oferite , de la curățenia exemplară și confortul camerei ,la micul dejun gustos și variat ,au fost de înaltă calitate. Am apreciat în mod deosebit atenția acordată detaliilor și modul în care sunt gestionate situațiile de urgenta ceea ce ne-a oferit un sentiment de siguranță pe toată durata șederii noastre. Vă mulțumim pentru o experiență extrem de plăcută și cu siguranță rămâneți printre primele noastre alegeri viitoare!",
61,Excelent!,10,aprilie 2025,"Temperatura in camera a fost perfecta
Patul confortabil
Baie luminoasa",Pentru a parca trebuie mai intai sa te cazezi si din pacate se poate bloca accesul pe alee.
61,"Recomand locatia, revin cand ajung in Cluj.",10,aprilie 2025,"Apreciez pozitia, locuri de parcare.",-
61,Superb,9,aprilie 2025,"Mic dejun variat foarte bun, paturi, saltele si perne foarte bune, camera mare, spatioasa,totul foarte curat, personal foarte amabil, parcare gratuita.
Singurul inconvenient este ca ,usa de la baie este cu sticla si glisanta, nu ai intimitate cand mergi la baie, poate in timp se poate schimba..",
61,Minunat!,10,martie 2025,Vom reveni cu siguranță!,
61,Excepţional,10,martie 2025,To a fost foarte ok,
61,Excepţional,10,martie 2025,Totul🥰,
61,"Sejurul a fost o experiență plăcută, marcată de relaxare, confort și ospitalitate.",10,martie 2025,"Sejur excelent! Personalul, în special Maria, Vanda și Kumara, a fost amabil și profesionist, iar interacțiunea cu ei m-a făcut să mă simt cu adevărat bine.",-
61,Excelent. Personal amabil si profesionist. Apreciere pt. receptie Ionela,9,martie 2025,Mic dejun excelent. Locatie perfecta.,
61,Exceptional,10,martie 2025,Micul dejun delicios cu variante suficiente pentru toate gusturile. Personalul foarte atent la nevoile clientului. Multumim Ionelei si lui Laurentiu pentru claritatea explicatiilor si indicatiilor.,
61,"Multumesc dnei Maria, in special, dlui Laurentiu si personalului de la receptie pentru profesionalim",9,februarie 2025,"Excelent pregatit, variat, gustos, nu am decreprosat absolut nimic.",Un restaurat al hotelului este ceea ce mi'as dori...Insa nu este un impediment major..
61,Minunat,10,februarie 2025,"Micul dejun a fost diversificat, personalul foarte amabil, doamnele de la recepție, Ionela si Rebeka, profesioniste , ne-au fost de mare ajutor cu recomandări.","In camera, lipseau articolele de îngrijire personală, pentru demachiere, casca de dus."
61,Excelent!,10,februarie 2025,"Mic dejun foarte bun, personal extraordinar, curățenie exemplară, camera foarte spațioasă și confortabilă.",
61,Excepţional,10,februarie 2025,"Locaţie aproape de centru, mic dejun variat şi gustos.","Un cuier sau nişte cârlige, unde se pot agăţa paltoanele ar fi util."
61,Exceptional!,10,februarie 2025,"Am avut o experiență minunată la Hampton by Hilton Cluj! Am fost cazat pentru o noapte săptămâna trecută și totul a fost la superlativ. Camerele sunt foarte curate și bine întreținute, personalul extrem de amabil și atent (in special doamna Maria si domnul Laurentiu de la receptie), iar micul dejun a fost variat și delicios. Locația este excelentă, aproape de centrul orașului, iar parcarea disponibilă a fost un real avantaj. Cu siguranță voi reveni cu plăcere! Recomand cu încredere!",
61,Excepţional,10,februarie 2025,"Totul, personal amabil, mic dejun variat și foarte bun, curățenie excelentă",Nu a fost nimic de neplăcut
61,Excepţional,10,februarie 2025,"Personalul drăguț, îndeosebi Ionela și Maria.",
61,Excepţional,10,ianuarie 2025,Personal foarte profesional și atent la detalii .,
61,Perfect,10,ianuarie 2025,"Eleganță și rafinament
Mic dejun bogat și foarte variat.
Parcare asigurată.
Foarte aproape de centru.",-
61,Raport bun calitate-pret. Recomand.,9,decembrie 2024,"Foarte curat. 
Mic dejun corect, bun, proaspăt. 
Personal foarte amabil și pregătit. 
Raport foarte bun calitate-pret. 
Are locuri de parcare gratuite pentru oaspeți, atât afara cât și în subteran.","Nu este aproape de centru. Nu se poate parcurge acea distanta pe jos dacă sunteți cu copii. Nu a fost o problema deoarece noi am luat mașina dar poate e bine de știut. 
Baia are o ușă de dressing. Nu e prea confortabil sa mergi la baie deoarece se aude tot prin acea ușă."
61,F plăcut,10,decembrie 2024,"Locația, confortul, personal amabil, curățenia",
61,Foarte bine,8,ianuarie 2025,"locatia, curatenia","destul de racoare in camera, 21.5 grade, mic dejun cam slabut pentru pretul platit"
68,Minunat,10,iunie 2025,"Personal amabil , Mic dejun variat si indeajuns  .
Priveliste frumoasa  .
Din pacate nu am avut timp sa ajungem si la Spa .",Totul a fost ok  nu a fost nimic care sa nu ne placa .
68,Foarte bine,8,iunie 2025,"Curat in camera, mic dejun variat, personal amabil.","Halate rupte, aspect învechit al băilor, obligativitatea căștii in bazin"
68,Excepţional,10,iunie 2025,"Totul. Personalul,curățenia, faptul ca baia are cadă. Din pacate nu am avut timp de spa dar revenim. Mi-am uitat niște bretele dar oamenii mi le-au trimis.",Mi-a plăcut totul.
68,Recomand,9,iunie 2025,"Clar mic dejun super ok! Parcare si incarcare incluse!
View din camera! Restaurantul panoramic! Toate foarte ok!",Aveam așteptări mai mari de la piscina...dar si aici aveți un +!
68,Se poate si mai bine,8,mai 2025,"Privelistea, parcarea",Nu este renovat
68,Excepţional,10,mai 2025,Micul dejun este peste asteptari. Foarte variat si foarte delicios.,
68,O alegere care mi-a adus multă plăcere și satisfacție.Mult succes!,10,mai 2025,"Mie mi-a plăcut amplasarea și atitudinea foarte respectuoasă și profesionista a personalului,dejunul gustos și personalul amabil.","Eu nu am reușit să ajung la Spa dar data viitoare cu siguranță voi merge ,dar nu este vina nimănui.
Sunt foarte recunoscătoare întregului personal și voi reveni cu mare drag."
68,Excepţional,10,mai 2025,"Totul a fost la superlativ
Locație,mic dejun,personal_",
68,Recomand hotelul,9,mai 2025,"Locatia in centrul orasului,personal f amabil, mic dejun copios, curatenie .","Ventilatia deficitara -nu se poate deschide geamul, aerul conditionat destul de sonor.
In baie , geamul de protectie la vana nu protejeaza suficient ""imprastierea ""apei cand faci dus , asa incat pe jos e apa , sau se scurge de sub masca , nu mi-am dat seama"
68,Alegerea viitoare,9,aprilie 2025,"Pozitionarea, Parcarea gratuita, Micul dejun, Serviciile",Pretul
68,Excepţional,10,mai 2025,"De la mâncare la poziția centrala a locatie , pe scurt ne-a plăcut!","Salteaua un pic cam tare , dar nu ne-a stricat buna dispoziție!"
68,Recomand fara rezerve.,10,mai 2025,Hotelul este decorat cu gust. Personal amabil. Facilitati foarte multe. Servicii de cea mai buna calitate. Mic dejun foarte bogat.,Mi-a platut totul.
68,Minunat!,10,aprilie 2025,"Amplasarea, piscina,sauna, micul dejun bogat si variat, cafeaua buna.",-
68,Excepţional,10,aprilie 2025,Practic totul este exceptional,"As nota la minusuri - salteaua prea moale, dar aceasta este strict personal , poate cuiva ii este comoda"
68,Excepţional,10,aprilie 2025,Micul dejun a fost super bun,La baie chiuveta era putin ruginita
68,Placut.Pozitia hotelului si frumusetea orasului ne-au incantat.,8,aprilie 2025,"Micul dejun a fost variat, deci OK!Amplasarea hotelului a fost foarte buna.Alta data am fost cazat intr-o camera la un etaj inferior,2 sau 3.Atunci am comentat cum ca hotelierii, in general si cel de la Unirea in particular, fac completarea camerelor de la etajele inferioare in sus si ar trebui de sus in jos si de data aceasta am fost cazat la etajul 9.Nu stiu daca are legatura cu comentariul meu de atunci.","Am fost la restaurantul Panoramic sa luam cina si ni s-a repartizat o masa de doua locuri pe partea laterala cu soare.Am solicitat o masa din cele de pe partea frontala si ni s-a spus ca sunt mese de 4 locuri.Intr-un final, ni s-a repartizat o masa de 2 locuri pe laterala fara soare.Cat timp am servit cina,soarele oricum a apus, deci nu trebuia sa ne repartizeze la masa cu soare decat daca erau ocupate toate mesele.Iar mesele de pe partea frontala au ramas neocupate.Astfel ca a doua seara am cinat in alta parte de altfel foarte aproape de hotel."
68,Sejur de poveste,10,aprilie 2025,"Locatie excelenta, mic dejun fabulos, personal super amabil si profesionist.",Nu am gasit nimic de imbunatatit.
68,"Nu o cazare, o experiență!",10,aprilie 2025,"Personalul este foarte prietenos, atât la recepție, la spa, la restaurant cât și doamna de la curățenie. Priveliștea de sus de la restaurantul Panoramic este superbă și nu poate să fie explicată în cuvinte. Mâncarea este senzationala. Hotelul nu îți ofera doar o cazare, ci o experiență. Recomand cu drag !",Mi-ar fi plăcut că la restaurant sa existe un timp de 2-3 minute la jumătate de oră în care sa se stingă luminile și să se poată face poze fara reflexia acestora în geam. Le-am sugerat asta și mi-ar placea ca pe viitor când revin sa fie pus în aplicare acest aspect!
68,"Revenim peste o săptămână în Iași și, desigur, ca am optat tot pentru acest hotel",10,aprilie 2025,Camerele curate și locația perfectă. Ne-a plăcut ca au și parcare gratuită. În Iași e cam dificil cu parcarea. Personalul foarte drăguț și explicit.,-
68,"Excelent cu un view excelent, Recomand !",10,aprilie 2025,"In primul rand personalul de la receptie : Felicitari pentru profesionalism !M au ajutat cu comanda taxiului catre aeroport..Felicitari pentru personalul de la receptie.Au dotari bune in camera, aparat de fiert apa pentru ceai, cafea, uscator de par in baie, gel dus, kit sanitar, dotat bine, papuci de camera, halate
Locatia excelenta!View ecelent!Curatenie, confort.Camere mari, luminoase , curate.Micul dejun foarte variat!","Mi-a placut totul , dar am o remarca de facut: la baie de la canalizare era un miros greu de suportat,"
68,Raport calitate pret bun,10,aprilie 2025,"Hotelul este situat in centru, foarte aproape de obiectivele din oras. Camera este spatioasa, curata, zilnic se face curatenie. Micul dejun excelent, foarte variat. Personalul de la receptie foarte atenti si serviabili.",
68,O cazare buna in Iasi,9,aprilie 2025,"Personalul hotelului este extrem de amabil si serviabil.
Camera este mare
Micul dejun exceptional
Restaurantul de la etajul 13 ofera o priveliste foarte frumoasa asupra orasului","Nu stiam si nu am fost anuntati ca piscina se imparte ocazional cu un grup de copii pentru lectii de înot
Mobilierul pe alocuri invechit in camere si unele reparatii au fost facute cam de mantuiala - ex: usa unui dulap prinsa intr-un surub prea mare, care iese prin lemn; cădița de duș incepe sa se crape"
68,Excepţional,10,aprilie 2025,"Locatia, privelistea din camera, curatenia, restaurantul Panoramic și micul dejun.",
68,Un sejur minunat,10,aprilie 2025,"Micul dejun foarte bogat, variat",Totul a fost la modul excelent
72,"Hotelul bun, Iasul frumos!",10,mai 2025,Am venit cu avionul si ne au lasat sa ne cazam chiar dc era ceasul 8:30.,-
72,Personal amabil si servicii de calitate,10,aprilie 2025,"Amabilitatea personalului, atentia la detalii.",-
72,Un sejur scurt dar foarte placut.,8,aprilie 2025,"Micul dejun satios, ai de ales din mai multe variante. Personal foarte amabil. Camerele sunt amenajate modern si cu bun gust iar curatenia este exemplara. Patul confortabil. 
Ilustratiile cu Ion Creanga,Eminescu insotite de povesti si poezii umplu peretii de pe holul hotelului. 
Voi reveni cu siguranta.",Restaurantul nu functioneaza pe timpul zilei.
72,Superb,9,martie 2025,Curățenia și amabilitatea angajaților.,Mi-a plăcut totul !!
72,Excepţional,10,februarie 2025,"Foarte curat, liniște,  camerele sunt recondiționate, mobilier nou, saltele confortabile, personal foarte amabil..",
72,O ședere plăcută,10,ianuarie 2025,"Camera curata, caldura cât și apa calda n-au lipsit. Paturile au fost confortabile, iar pereții holului decorați foarte frumos cu personaje importante românești și citate. Per total o experienta plăcută.","Parcarea cam mică, nu am reușit sa pornesc frigiderul din camera."
72,Un popas scurt și plăcut,10,decembrie 2024,"Ce mi-a plăcut?!😊 
În primul rând Iulia, recepționista… pentru profesionalismul, disponibilitatea, empatia și zâmbetul ei sincer.
Poi, curățenia, salteaua super comodă, lenjeria și prosoapele de calitate.
Poziția apropiată de aeroport, strategică.",
72,Sejur placut,9,octombrie 2024,Un sejur placut!,Nu este eva care sa nu imi fi placut
72,✌️,10,octombrie 2024,Super,
72,Calator neinsotit,10,septembrie 2024,Un hotel foarte frumos si curat,Parcari insuficiente
72,Excepţional,10,septembrie 2024,"Personal extrem de amabil, în special fetele de la recepție. Ana a fost un real ajutor pentru toate întrebările✌🏼
Curățenie ok",Puține locuri de parcare
72,Excelent,10,septembrie 2024,"Camera spatioasa,personal amabil,locatie buna",
72,Raport calitate/pret demn de recomandat,9,septembrie 2024,INTERIORUL CU INSCRISURIEL PE PERETI DIN ISTORIA IASULUI,PAPUCI DE CASA LIPSA
72,sejur reușit cu multe obiective de vizitat,9,Aug-24,personalul foarte amabil                                                                                                                                                                        amplasamentul aproape de toate obiectivele importante de vizitat                                                                                                         felul cum sunt decorați pereții pe hol,
72,Superb,9,septembrie 2024,.,.
72,Excepţional,10,Aug-24,"Liniste, curat, confortabil",
72,Excepţional,10,iulie 2024,"Curățenia, dotările, amabilitatea personalului, flexibilitatea, amplasarea hotelului.",Nu a fost cazul.
72,O sa revin indata ce nu sunt ocupat,10,iunie 2024,Foarte bun util cu trasport in comun serviciu calitativ si organizare buna,Nu sunt obiectii de mentinut
72,Conform așteptărilor.,9,iunie 2024,"Amplasarea foarte bună, am mers 5 minute pana la Mall, curățenie, condiții foarte bune. Raport calitate preț foarte bun. Personal foarte amabil.","Micul dejun cam slăbut comparativ cu alte locații, însă gustos. Pentru o persoana care nu mănâncă mult, a fost suficient.
Locația plasata excelent, destul de ""populata"" afara, fiind amplasata stradal."
72,Excepţional,10,iunie 2024,"Curățenie,  confort, personal foarte amabil.",
72,"Locație excelentă, camere spațioase și curate",10,mai 2024,"Curat, personal serviabil",
72,Superb,9,martie 2024,"Servicii ireprosabile, probabil cel mai bun raport calitate-pret din Iasi.",
72,Plăcut și odihnitor.,10,aprilie 2024,Excelent,No comment
72,Excepţional,10,aprilie 2024,"Camera spatioasa, dotari de calitate, liniste interioara ,amplasament perfect pentru ce am dorit sa realizam in localitate.
Hotelul detine locuri de parcare supravegheate.",
71,Superb,10,iunie 2025,Foarte amabili,"Totul a fost perfect  curățenie camere noi renovate pentru prețul camerei pe noapte condițiile sunt superioare. 
Mulțumim frumos foarte mulțumiți"
71,Excepţional,10,mai 2025,Curățenie și gel de dus de la RITUALS <3 <3,"Era un miros dubios in frigider, in rest top"
71,Foarte frumos.,10,mai 2025,"liniste , confort, curatenie,.  tot ce trebuie ...",aranjamentul in baie putea fi in asa fel sa fie mai mult spatiu..
71,Excepţional,10,mai 2025,"Amabilitatea personalului,  curățenia din hotel și restaurant, mărimea camerei, micul dejun variat",
71,Excepţional,10,mai 2025,"camera spațioasă, curata,mâncarea bună și la un preț rezonabil",un pic cam departe de centru
71,Superb,9,martie 2025,Foarte mulțumit..!!,
71,Totul a fost perfect,10,martie 2025,Curatenie,Nimic rau
71,Excepţional,10,februarie 2025,Locație a fost ok.Foarte curata și moderna.,
71,Superb,9,martie 2025,Curățenie,
71,Recomand cu încredere,10,martie 2025,Curățenie și calitatea serviciilor,Totul a fost OK
71,Minunat!Recomand acest hotel si cu siguranta de cate ori vom fi in Iasi aici ne vom caza!,10,februarie 2025,"Camerele mari si spatioase,foarte curat,mancare excelenta iar personalul de nota 10!",
71,Excepţional,10,ianuarie 2025,"Totul la superlativ,hotel,camera,personal,mancare!",
71,Excepţional,10,noiembrie 2024,"O locație confortabila,curata și linistita.",
71,Excepţional,10,ianuarie 2025,,Salteaua patului putea fi puțin mai moale în rest totul a fost ok
71,Superb,10,ianuarie 2025,Curat și personal amabil,
71,Potrivit,9,decembrie 2024,Curatenia,
71,Superb,9,decembrie 2024,"Proprietatea era curată și elegantă. Camera era confortabilă și plăcută, bine încălzită.",În timpul nopții (aproximativ 23:00-01:00) se auzeau uși închise zgomotos și vocea vecinilor.
71,Excepţional,10,noiembrie 2024,Foarte frumos,
71,Superb,9,octombrie 2024,"A fost bine
Personal amabil",Departe de oraș
71,Super,10,octombrie 2024,Nu am servit miculbdejun dar am băut o cafea..ambianta deosebita,Nu se pune problema
71,La Terra,10,octombrie 2024,Personalul este foarte dragut. Camerele sunt foarte curate. Micul dejun este consistent- 35 lei si poti alege din cinci variante.,Nu este cazul.
71,Foarte bine,10,octombrie 2024,"Totul a fost in regula, am fost in trecere.
Curat, spatios, linistit.",
71,Excepţional,10,octombrie 2024,"Foarte curat, caldura, elegant, spatios",-
71,Un popas scurt!!,10,octombrie 2024,"Profesioniști !
Și cu asta, am zis totul!
Daniel Hristu!",Un upgrade la saltele cred ca ar trebui făcut:))
70,Superb,9,iunie 2025,"Amplasarea hotelului, camera f. frumoasa și spațioasă.",Micul dejun nu a fost inclus în pret
70,Excepţional,10,mai 2025,Un foarte placut boutique hotel in zona 0 a orasului.,
70,"Locatie centrala, hotel curat si mic dejun bun.",9,aprilie 2025,"Mic dejun bun, locatie centrala, locuri de parcare pe straduta alaturata si parcare cu plata mare in fata hotelului. Curat, personal amabil, per total Ok...","Patul nu este foarte confortabil, saltelele fiind mai vechi..."
70,Excepţional,10,aprilie 2025,"Amplasarea hotelului linga strada pietonala, micul dejun copios, camera cu balcon, personal foarte amabil!",lipsa papucilor hotelieri
70,Excepţional,10,aprilie 2025,"Locația centrala in Iași, curatenia, spatiul organizat corespunzator, amabilitatea personalului.",Nu a fost ceva sa nu mi placa.
70,De imbunatatit,8,aprilie 2025,Ambianta clădirii. Este o clădire istorica cubo arhitectura frumoasa,"Faptul ca nu exista o parcare inclusa în preț. Va trebui sa plătești municipalității pentru parcarea din fata.
Micul dejun poate fi mai plin de viata"
70,Am avut ședere scurtă dar plăcută,10,aprilie 2025,Tot,Nu este cazul
70,Excepţional,10,martie 2025,Foarte curat   Situat in centrul orașului,
70,Excepţional,10,martie 2025,Foarte plăcut!,
70,Superb,9,februarie 2025,"Bun ca și raport preț -calitate.
Minus:nu există parcare pt.hotel.Exista o parcare cu plata(7 lei ora).
Locație super:centrul orașului.
Ne-a plăcut per total!Recomandăm!",
70,Excepţional,10,ianuarie 2025,"Camera mare, calduroasa, totul curat.
Amplasarea excelenta a  hotelului si arhitectura cladirii.  
Ne-am bucurat de o cafea excelenta la micul dejun , iar personalul de.la receptie a fost foarte amabil si politicos .",
70,Excepţional,10,octombrie 2024,Mic dejun OK!,
70,Calitate  inalta la preț moderat!,10,noiembrie 2024,"Revenim cu mare drag la Hotel Eden unde ne simțim foarte bine.Trebuie sa menționez curățenia, amabilitatea personalului și, nu în ultimul rand, locația.Totul la superlativ!",
70,Excepţional,10,noiembrie 2024,"Pozitie excelenta, parcare cu plata fix in fata, camera mare cu balcon imens.",
70,Excepţional,10,noiembrie 2024,Calitate-pret OK. Locatie perfecta .,
70,Un hotel foarte bun in centrul orașului.,10,noiembrie 2024,Totul ok.,Nu am nimic de comentat.
70,Jos pălăria Eden!!,10,noiembrie 2024,Totul.,Nu am nimic de comentat negativ.
70,Superb,9,octombrie 2024,"Locul in care se afla anplasat hotelul,camera curata ,personal amabil .",Ciorba radauteana cam veche !
70,Excepţional,10,octombrie 2024,"În primul rând locația este foarte bună, mi-a plăcut amabilitatea personalului de la recepție , camera spațioasă, lenjeria de pat impecabilă și temperatura din camera excelenta. Recomand și  abia astept să ma reîntorc .",
70,Sejurul minunat!,9,octombrie 2024,Bun bun,Intotdeauna este loc de mai bine!
70,"Prima dată în Iași, prima impresie bună.",9,septembrie 2024,"Extraordinar micul dejun.
Locația a fost foarte bună.",Raft în baie.
70,Ok,10,septembrie 2024,Frumos,Personal curățenie deficitar
70,Locație în centru Iași,8,Aug-24,Locația fiindcă este în centru și mâncarea bună.,Mai multa atenție la curățenie în camera și balcon.
70,"O locație la care vom reveni de câte ori vom vizita Iașiul! Personal extrem de amabil, camera superbă, restaurant elegan",10,iulie 2024,"Hotel situat în centrul orașului,aproape de obiectivele de bază, extrem de curat și confortabil. Camera mare, luminoasă, baie spațioasă, totul a fost perfect pentru nevoile noastre.",Totul a fost la superlativ!
69,Superb,9,iunie 2025,"Dusul extraordinar, pernele și patul confortabile.  Micul dejun grozav!",
69,Superb,9,iunie 2025,"Locatia este excelenta, camera placuta cu vedere la Palat",Lipsa unui tv smart
69,Excepţional,10,iunie 2025,"Locatie deosebita , camere spatioase bine intretinute . Totul bine pus la punct . Mic dejun extraordinar",Am gasit destul de cald in camera !
69,Excepţional,10,iunie 2025,Priveliștea spre palat,.
69,Excepţional,10,mai 2025,Totul-In special amabilitatea personalului,
69,Experiență foarte plăcută în centrul orașului,10,iunie 2025,"Personalul foarte amabil. Patul foarte confortabil. Draperiile black out  sunt perfecte pentru un somn mai adânc. Puțină gălăgie de la terase dacă stați pe partea cu palatul, dar priveliștea merită",Nimic de reproșat
69,Superb,9,iunie 2025,"Locația, facilitățile, micul dejun variat, parcare foarte aproape de hotel.","Noaptea se auzea muzica, lipsa apei din partea casei."
69,Excepţional,10,aprilie 2025,Hotel de top în Iași.,
69,cel mai bun hotel din Iasi,10,iunie 2025,"locatia, curatenia , designul",mocheta din camera necesita o igienizare mai buna
69,Excepţional,10,mai 2025,"Curățenia  exemplară, personalul amabil. Micul dejun peste așteptările mele.",Nu am nimic de obiectat.
69,Hotel excellent pentru o vizită in Iași,10,mai 2025,"In primul rând, priveliștea de la etajele superioare ale hotelului - superbă, in ciuda vremii total nefavorabile. Poziția excelentă, cu acces facil la puncte de interes ale Iașului. Micul dejun continental excelent, cu o ofertă largă, pentru toate gusturile.",Nu am găsit.
69,Excepţional,10,mai 2025,Locatia,
69,Excelent,10,mai 2025,Foarte bun,
69,"Poziționare bună, dar condițiile lasă de dorit. Ar fi utilă o renovare și mai multă atenție la deta",8,aprilie 2025,"Bineînțeles, îmi place foarte mult locația – este chiar în centrul orașului, ceea ce îți oferă libertatea să ieși oricând dorești. Mai ales noaptea, când barurile și cluburile sunt active, poți pleca și reveni fără nicio problemă, am auzit chiar și muzica din apropiere.
Un aspect pozitiv a fost dejunul: foarte gustos, bine prezentat și cu opțiuni variate. Poate și pentru că am prins o zi de sărbătoare, ne-a lăsat o impresie excelentă.","Un aspect ce m-a deranjat și care  mi-a lăsat un sentiment de nesiguranță a fost —solicitarea completă a datelor cardului  încă de la sosire. Ni s-a spus că este o măsură de precauție în cazul unor eventuale daune.
Înțeleg nevoia unei garanții, însă cred că ar fi fost mai potrivită oferirea unei alternative, cum ar fi un depozit cash, mai ales pentru cei care nu se simt confortabil să furnizeze aceste informații. Ar fi util ca această practică să fie menționată clar la momentul rezervării, pentru transparență. 
Chiar dacă aveam vedere la Palatul Culturii, din păcate, din cauza geamurilor murdare nu am putut face poze frumoase. De asemenea, multe obiecte erau murdare sau uzate, unele chiar stricate, ceea ce a stricat puțin experiența noastră.
Deci ce m-a dezamăgit a fost raportul preț-calitate. Interiorul nu a mai fost renovat de ceva timp, iar mobilierul prezintă multiple semne de uzură. Lampadarul nu funcționa, iar televizorul era mic și lipsit de funcții moderne precum oglindirea ecranului,conectivitatea smart. Zona de SPA lasă de dorit: nu este foarte curată, iar lipsa renovărilor recente creează impresia de neîngrijit. Per ansamblu, spațiul are nevoie de îmbunătățiri și reamenajare pentru a oferi un confort real"
69,Excelent,10,mai 2025,Totul,
69,Superb,9,mai 2025,,Muzica de la discotecile din jur
69,Foarte bine,8,mai 2025,Locatia este buna !,"Micul dejun este simplu pentru asa pret!
Barul din numar este bun iar preturile exagerate."
69,Excepţional,10,mai 2025,"Dorim să ne exprimăm recunoștința pentru preparatele delicioase și serviciile excelente. Chelnerița Naomi este o persoană minunată! Un profesionist in domeniul ei !!! Foarte politicos, fată drăguță! Îi mulțumesc foarte mult pentru serviciul excelent!
Bucătari de restaurant de hotel de nivel înalt! Toată mâncarea este foarte gustoasă! Frumoasa prezentare a preparatelor.
Multumesc!!!",
69,Excepţional,10,mai 2025,"Curățenia, facilitățile",Mic dejun puțin variat!
69,Foarte bine,8,mai 2025,Priveliștea este minunată! Micul dejun perfect!,"Am stat la et 5, camera de colț cu priveliștea spre palat, peste drum, pe acoperiș este un club de noapte cu muzica foarte foarte tare. Nu prea am dormit bine până la 5 dimineața  din cauza gălăgiei!"
69,Superb,9,mai 2025,"Locația, curățenia, hotel f bun","Nu sunt locuri de parcare suficiente. Trebuie sa parchezi, dacă găsești parcare, abia sub Auchan și sa ieși din subteran cu bagaje pana la hotel. Mi se pare un inconvenient destul de stresant."
69,Superb,9,mai 2025,"E curat, camera suficient de mare, lenjeria impecabilă, priveliștea și locația ok., raportul calitate preț este satisfăcător.
Micul dejun variat iar salonul de servire a acestuia este suficient de încăpător față de mărimea hotelului.","Am fost cazați sâmbătă seara la etajul 3 și toată noaptea până la ora 5.00 dimineața a fost muzică foarte zgomotoasă din localul hotelului.
 Nu am dormit deloc. Aviz amatorilor!
Nu știu dacă voi reveni prea curând. Oricum nu voi mai sta la acest hotel în weekend."
69,O experiență de cinci stele în inima Iașului,10,aprilie 2025,"O experiență de cinci stele în inima Iașului
Am avut parte de un sejur absolut excepțional la Hotel International Iași! De la momentul în care am pășit în recepție și până la check-out, totul a fost impecabil. Personalul este extrem de amabil, profesionist și atent la nevoile fiecărui oaspete, ceea ce face ca șederea să fie cu adevărat relaxantă și plăcută.
Camerele sunt moderne, spațioase și foarte curate, cu un design elegant și dotări de top – paturi confortabile, băi luxoase și vedere spectaculoasă către Palatul Culturii. Micul dejun este variat și delicios, cu opțiuni pentru toate gusturile, de la preparate tradiționale românești până la selecții internaționale.
Recomand cu toată încrederea Hotel International Iași pentru oricine caută confort, servicii premium și o atmosferă rafinată. Cu siguranță voi reveni!",
69,super,10,aprilie 2025,curatenia si amabilitatea,promptitudinea
73,Superb,9,aprilie 2025,,"Fiind în perioada postului, am solicitat încă de seara să ni se prepare ceva de post pentru a doua zi la micul dejun. Ni s-a promis că se va rezolva, dar nu s-a făcut nimic. Replica celor de la micul dejun a fost că au deja legume, dar ne-am dat și seama că nici măcar nu au fost informați despre solicitarea noastră. Asta în condițiile în care eu am fost client Ramada Iași de foarte multe ori."
73,Excepţional,10,mai 2025,"Locatia excelenta in centru, usor de ajuns in punctele de interes ale orasului. Mic dejun excelent, variat, camere curate si confortabile.
Recomand!",Nu e cazul
73,foarte confortabila,10,mai 2025,"Locatia fix in centru, ne-a ajutat sa ne plimbam usor peste tot si sa folosim si mijloacele de transport. Micul dejun destul de bogat si variat si totul foarte proaspat. Am putut lasa si bagajele dupa ce am facut check-out, dat fiind faptul ca aveam avionul mult mai tarziu si am mai profitat sa ne plimbam prin Iasi, dar fara sa caram bagajele dupa noi.",
73,Exceptional!,10,aprilie 2025,Totul!,-
73,Superb,9,aprilie 2025,"mic dejun bun, acelasi in fiecare zi..","Parcarea nu este gratuita si nu se specifica cand faci rezervarea si nici la check-in, la plecare doar ti se cer banii pe parcare - 5euro/zi. Neasteptat si nedrept, puteam parca afara sau macar sa stim de la inceput.."
73,Excepţional,10,aprilie 2025,,Dacă tot aveți incalzitor electric poate reusiti sa lasati in camera o sticla mica cu apa.
